"","x","y","na.x","size","vertex.names","xend","yend","na.y"
"181",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.839153673905263,0.446600194860138,FALSE
"182",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.597353181301204,0.621879394915756,FALSE
"183",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.414661247307037,0.440193081139738,FALSE
"184",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.451875324300637,0.203237489176661,FALSE
"185",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.240604779610686,0.582422491440425,FALSE
"186",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.414820941458481,0.633093510933471,FALSE
"187",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.851125400040427,0.255191470946293,FALSE
"188",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.378703323474485,0.665615239212297,FALSE
"189",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.416734241574026,0.703391955259217,FALSE
"190",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.624418440307986,0,FALSE
"191",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.721176105718123,0.169939639134208,FALSE
"192",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.415329500638177,0.0397278049538704,FALSE
"193",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.404561253298503,0.502147079641729,FALSE
"194",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.501435910349349,0.144542818056472,FALSE
"195",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.630551824791861,0.149805347110898,FALSE
"196",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.701153675768903,0.326245025006415,FALSE
"197",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.657739982333143,0.777326205280844,FALSE
"198",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.430838923486119,0.807504564959852,FALSE
"199",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.499036199159546,0.499496759026988,FALSE
